;publico;renda;ano_cinematografico;tempo_exibicao2;internacional_nacional_Nacional;genero_Animação;genero_Documentário;genero_Ficção;genero_Não Classificada;genero_Vídeomusical;distribuidoras2_major;distribuidoras2_media;distribuidoras2_menores;log_renda
1692;24682;424774.69;2016;66;0;0;0;1;0;0;0;1;0;12.959314166155565
1693;24661;272961.73;2011;54;0;0;0;1;0;0;0;1;0;12.517086881190338
1694;24633;382835.3000000001;2017;24;0;0;0;1;0;0;0;1;0;12.85536014956538
1695;24590;381842.0;2016;36;0;0;0;1;0;0;1;0;0;12.852762189461997
1696;24525;243955.38;2010;114;0;0;0;1;0;0;0;0;1;12.404740618700332
1697;24508;322171.8;2014;203;0;0;0;1;0;0;0;0;1;12.682840222617157
1698;24407;318157.87;2015;54;0;0;0;1;0;0;0;1;0;12.67030298511438
1699;24398;272507.89;2014;173;0;0;0;1;0;0;0;0;1;12.515422846794714
1700;24366;234768.23;2010;120;0;0;0;1;0;0;0;0;1;12.366354051137357
1701;24348;230371.21;2011;222;1;0;1;0;0;0;0;0;1;12.347447243398925
1702;24294;310554.58;2013;90;0;0;0;1;0;0;0;1;0;12.64611494590639
1703;24213;457198.14;2015;24;0;0;0;1;0;0;0;1;0;13.032872142653048
1704;24173;361878.0;2017;90;0;1;0;0;0;0;1;0;0;12.799062417430473
1705;24128;305506.86;2016;66;0;0;0;1;0;0;0;0;1;12.629727512333494
1706;24095;295122.11;2016;174;0;0;0;1;0;0;0;0;1;12.595144481879046
1707;24051;251639.41;2010;114;0;0;0;1;0;0;0;1;0;12.43575242906192
1708;24044;377955.3;2016;84;1;0;0;1;0;0;0;1;0;12.84253121364092
1709;24039;217101.09000000003;2011;168;0;0;0;1;0;0;0;0;1;12.288118376581554
1710;23968;448770.5;2016;24;0;0;0;1;0;0;0;1;0;13.014266900192467
1711;23965;266930.0;2009;114;0;0;0;1;0;0;1;0;0;12.49474173072458
1712;23888;292111.19;2016;263;0;0;0;1;0;0;0;0;1;12.584889796440425
1713;23801;224066.08;2015;216;0;0;0;1;0;0;0;0;1;12.319696287333233
1714;23779;335431.33;2015;72;0;0;0;1;0;0;0;0;1;12.723172534861437
1715;23748;157550.21;2009;84;0;0;0;1;0;0;0;1;0;11.96749948009472
1716;23682;328836.41000000003;2015;102;0;0;0;1;0;0;0;0;1;12.703315672043114
1717;23653;217738.57;2011;36;0;0;0;1;0;0;0;1;0;12.291050401947821
1718;23631;305069.17;2016;90;0;0;0;1;0;0;0;0;1;12.628293816762536
1719;23619;308824.04;2015;83;0;0;0;1;0;0;0;1;0;12.640526943843557
1720;23600;83015.0;2010;156;1;0;0;1;0;0;0;1;0;11.326776593341886
1721;23516;214017.03;2009;162;0;0;0;1;0;0;0;1;0;12.273810870276966
1722;23479;402239.88;2016;72;0;0;0;1;0;0;0;1;0;12.90480390605462
1723;23464;350042.47000000003;2015;54;0;0;0;1;0;0;0;0;1;12.76580976896129
1724;23438;300740.4;2015;108;0;0;0;1;0;0;0;0;1;12.614002713127963
1725;23433;206244.6;2011;222;0;0;0;1;0;0;0;0;1;12.236818122035995
1726;23301;205421.84;2011;174;0;0;0;1;0;0;0;1;0;12.232820899937979
1727;23284;208236.68;2014;233;0;0;0;1;0;0;0;0;1;12.246430596398826
1728;23262;342107.58;2013;114;0;0;0;1;0;0;0;0;1;12.742880527984186
1729;23187;159642.0;2009;60;0;0;0;1;0;0;1;0;0;11.980689087272617
1730;23141;261527.62;2015;198;0;0;0;1;0;0;0;0;1;12.47429517832448
1731;23012;240457.65;2013;138;0;0;0;1;0;0;0;0;1;12.390299261545938
1732;22998;362530.59;2016;72;0;0;0;1;0;0;0;1;0;12.800864135923447
1733;22924;194935.75;2010;126;0;0;0;1;0;0;0;1;0;12.18042529607357
1734;22864;223420.21;2015;132;1;0;0;1;0;0;0;1;0;12.316809627058154
1735;22757;283422.12;2016;96;0;0;0;1;0;0;0;0;1;12.554692655415808
1736;22754;85531.45;2014;108;1;0;0;1;0;0;0;0;1;11.35663942354699
1737;22745;246246.07;2016;300;1;0;0;1;0;0;0;0;1;12.41408659951612
1738;22714;311400.69;2017;90;0;0;0;1;0;0;0;0;1;12.648835754179196
1739;22710;275694.55000000005;2013;60;0;0;0;1;0;0;0;0;1;12.527048828952882
1740;22681;207465.0;2012;102;1;0;0;1;0;0;1;0;0;12.242717929726918
1741;22661;281806.53;2015;42;1;0;0;1;0;0;0;1;0;12.548976050640979
1742;22565;175249.03;2010;72;1;0;0;1;0;0;0;0;1;12.073963269931447
1743;22468;323695.0;2014;107;0;0;0;1;0;0;1;0;0;12.68755699339405
1744;22437;229714.74;2012;96;1;0;1;0;0;0;0;0;1;12.34459355727572
1745;22409;287766.84;2013;174;0;0;0;1;0;0;0;1;0;12.569905847895182
1746;22401;346366.78;2017;96;0;0;0;1;0;0;0;1;0;12.75525355037881
1747;22389;348159.4;2015;60;0;0;0;1;0;0;0;0;1;12.760415699862588
1748;22354;301148.93;2014;96;0;0;0;1;0;0;0;1;0;12.6153602054189
1749;22353;351294.56;2016;36;0;0;0;1;0;0;0;1;0;12.769380352793855
1750;22223;246815.75;2010;114;0;0;0;1;0;0;0;1;0;12.416397385832914
1751;22196;230954.94;2014;192;0;0;0;1;0;0;0;0;1;12.349977905541227
1752;22176;339839.73;2016;90;0;0;0;1;0;0;0;0;1;12.736229403103815
1753;22109;253704.12;2013;120;0;0;0;1;0;0;0;0;1;12.443923985108645
1754;22007;348365.26;2017;54;1;0;0;1;0;0;0;1;0;12.761006806015223
1755;21940;195291.76;2011;204;0;0;0;1;0;0;0;0;1;12.182249924474428
1756;21938;223591.7;2011;126;0;0;0;1;0;0;0;0;1;12.317576899717235
1757;21883;200923.61;2009;84;0;0;0;1;0;0;0;0;1;12.21068006505276
1758;21870;313141.9;2013;66;0;0;0;1;0;0;0;1;0;12.654411721420715
1759;21847;320683.10000000003;2016;72;0;0;0;1;0;0;0;0;1;12.678208687067878
1760;21845;256745.3;2014;150;0;0;0;1;0;0;0;0;1;12.455839821878364
1761;21842;291939.0;2011;72;1;0;0;0;0;1;0;0;1;12.584300155317328
1762;21793;318126.21;2017;72;0;0;0;1;0;0;0;0;1;12.670203469816038
1763;21783;286907.0;2015;66;1;0;0;1;0;0;1;0;0;12.566913400417018
1764;21768;282661.93;2015;30;1;0;0;1;0;0;0;1;0;12.552006868890057
1765;21696;222862.05;2015;78;1;1;0;0;0;0;0;1;0;12.314308249158756
1766;21643;342793.25;2017;48;0;0;0;1;0;0;0;0;1;12.7448827747301
1767;21638;169898.91;2009;48;0;0;0;1;0;0;0;0;1;12.042958892100891
1768;21603;180751.02;2009;48;1;0;0;1;0;0;0;0;1;12.104875783158615
1769;21603;291479.86;2016;102;0;0;0;1;0;0;0;0;1;12.582726191476706
1770;21553;231201.34;2014;162;0;0;0;1;0;0;0;0;1;12.351044211611315
1771;21444;257889.16;2014;144;0;0;0;1;0;0;0;0;1;12.460285159190805
